Sport,Year,Age,Height,Weight,BMI
Football,1960,23.306306306306308,173.80092592592592,69.92118226600985,1.6272711180591617
Football,1964,24.112745098039216,174.17486338797815,70.65573770491804,1.6373133504603128
Football,1968,23.5,173.98785425101215,69.29554655870446,1.6092472860386313
Football,1972,23.656779661016948,175.70491803278688,71.24180327868852,1.622267222476391
Football,1976,23.95049504950495,175.34653465346534,71.47029702970298,1.6341297524805987
Football,1980,24.16115702479339,176.69545454545454,72.88461538461539,1.6411203709062132
Football,1984,24.146017699115045,177.81132075471697,73.37579617834395,1.631508482162012
Football,1988,24.951851851851853,179.64609053497944,74.7396694214876,1.6280620633336842
Football,1992,20.683823529411764,179.76106194690266,76.02061855670104,1.653847548942815
Football,1996,22.15909090909091,179.08264462809916,74.67932489451476,1.637000114316394
Football,2000,22.134831460674157,179.1796875,74.30645161290323,1.6270627338409756
Football,2004,22.413127413127413,179.834008097166,75.1604938271605,1.6338090682420034
Football,2008,22.14963503649635,180.62408759124088,75.62408759124088,1.6295366787831138
Football,2012,22.333333333333332,179.59774436090225,73.90725806451613,1.6107964345293664
Football,2016,22.33703703703704,179.4925925925926,73.94795539033457,1.613572317346836
Golf,2016,32.166666666666664,179.6,79.24528301886792,1.7270944204847742
Gymnastics,1896,24.28767123287671,163.11111111111111,68.0,1.7967892700962957
Gymnastics,1900,22.21212121212121,166.75,64.0,1.61809350197465
Gymnastics,1904,25.116719242902207,171.31578947368422,69.4,1.6623405985356334
Gymnastics,1906,24.67142857142857,176.0,76.25,1.7304929622933882
Gymnastics,1908,23.1625,171.75,68.83333333333333,1.6404410741665942
Gymnastics,1912,24.206451612903226,172.0,73.0,1.734687669010276
Gymnastics,1920,26.74757281553398,170.8,65.0,1.5663649227495349
Gymnastics,1928,26.0532319391635,168.03333333333333,64.1025641025641,1.596025556423926
Gymnastics,1932,23.87142857142857,168.5,61.22222222222222,1.5158792354329869
Gymnastics,1936,25.994337485843715,167.93506493506493,62.2,1.550468461775615
Gymnastics,1948,28.213216957605987,168.88888888888889,66.33333333333333,1.634876644736842
Gymnastics,1952,26.70385964912281,167.83763837638375,64.92015209125475,1.620153389232385
Gymnastics,1956,26.90639269406393,168.41626794258374,66.20095693779905,1.6407843827315987
Gymnastics,1960,25.958510638297874,168.6395881006865,65.19450800915332,1.6115629402753353
Gymnastics,1964,25.11188118811881,168.24188481675392,64.1109947643979,1.5922805507870132
Gymnastics,1968,24.126526082130965,168.42684268426842,63.805280528052805,1.5812091998544346
Gymnastics,1972,24.101136363636364,168.59241706161137,63.69115890083632,1.5752823321136864
Gymnastics,1976,22.525641025641026,168.30503597122302,62.66474820143885,1.5551933908850508
Gymnastics,1980,22.83267716535433,168.53937007874015,62.68700787401575,1.551422669725526
Gymnastics,1984,22.8475499092559,166.45553539019963,62.330308529945555,1.5814596575811737
Gymnastics,1988,22.107913669064747,167.44460431654676,62.67769784172662,1.5715421960978568
Gymnastics,1992,22.44951590594744,166.784375,62.6578125,1.5835064260874654
