Sport,Year,Age,Height,Weight,BMI
Ice Hockey,2006,24.325,168.6875,66.19375,1.6353341521381883
Ice Hockey,2010,23.5875,168.90625,66.16875,1.6304850290228752
Ice Hockey,2014,24.373417721518987,168.27215189873417,66.09493670886076,1.6409638691970192
Luge,1964,24.470588235294116,165.13333333333333,59.733333333333334,1.5399356762880596
Luge,1968,21.5,165.56,61.4,1.5747545095909414
Luge,1972,21.40909090909091,167.28571428571428,67.61904761904762,1.6986607994753173
Luge,1976,22.307692307692307,167.27272727272728,66.86363636363636,1.6799449137523625
Luge,1980,22.615384615384617,165.75,64.55,1.65175069215527
Luge,1984,21.77777777777778,167.55555555555554,65.29629629629629,1.6350318196849343
Luge,1988,23.458333333333332,168.85714285714286,65.57142857142857,1.6167061764023807
Luge,1992,23.708333333333332,171.65,69.0,1.646329651658917
Luge,1994,23.84,170.35,68.4,1.657017713061448
Luge,1998,26.17241379310345,169.72413793103448,67.96551724137932,1.6586575444879992
Luge,2002,26.310344827586206,170.20689655172413,68.24137931034483,1.6559560839031338
Luge,2006,24.533333333333335,170.23333333333332,67.16666666666667,1.6293707454674013
Luge,2010,25.79310344827586,171.24137931034483,70.17241379310344,1.6823033356587176
Luge,2014,22.790697674418606,171.5581395348837,69.3953488372093,1.6575362399453335
Short Track Speed Skating,1992,21.52542372881356,164.34615384615384,56.59615384615385,1.4730692160359686
Short Track Speed Skating,1994,21.602150537634408,163.6265060240964,56.3855421686747,1.4805250913584345
Short Track Speed Skating,1998,21.75,163.36170212765958,56.8936170212766,1.4987126406770668
Short Track Speed Skating,2002,21.7,164.07692307692307,57.06837606837607,1.4902386856674283
Short Track Speed Skating,2006,22.69918699186992,164.52845528455285,57.1219512195122,1.4834616329089116
Short Track Speed Skating,2010,23.198529411764707,165.61764705882354,57.794117647058826,1.481241059675457
Short Track Speed Skating,2014,23.70149253731343,165.27611940298507,57.3134328358209,1.474998341911867
Skeleton,2002,27.307692307692307,166.33333333333334,59.083333333333336,1.5012801153409023
Skeleton,2006,27.2,168.66666666666666,59.86666666666667,1.479387273664641
Skeleton,2010,28.473684210526315,168.21052631578948,62.10526315789474,1.5430407377181425
Skeleton,2014,27.105263157894736,168.05263157894737,62.0,1.543321403920591
Ski Jumping,2014,21.266666666666666,164.6,52.61538461538461,1.36523814071948
Snowboarding,1998,23.50877192982456,166.66666666666666,59.0,1.4931720000000004
Snowboarding,2002,25.264150943396228,165.56603773584905,60.35849056603774,1.5479295265460509
Snowboarding,2006,24.367816091954023,165.89655172413794,60.49425287356322,1.5452356686865216
Snowboarding,2010,24.950617283950617,165.93827160493828,60.55,1.5458820274590102
Snowboarding,2014,25.108695652173914,166.8913043478261,60.992592592592594,1.5394479205843634
Speed Skating,1960,22.477272727272727,160.7941176470588,58.234375,1.583413816202836
Speed Skating,1964,23.00877192982456,163.22549019607843,60.282828282828284,1.5906439639924699
Speed Skating,1968,21.75221238938053,165.73451327433628,60.375,1.5452065996507522
Speed Skating,1972,21.982608695652175,166.83478260869566,60.96521739130435,1.539799776364522
Speed Skating,1976,22.169811320754718,166.94565217391303,61.61931818181818,1.5542539775375581
Speed Skating,1980,21.78125,167.17307692307693,60.36538461538461,1.5184854157464993
Speed Skating,1984,21.976744186046513,167.41666666666666,61.8,1.5500525385887944
Speed Skating,1988,23.158273381294965,167.66666666666666,62.863247863247864,1.5720222175130896
Speed Skating,1992,23.405228758169933,168.4892086330935,62.935251798561154,1.558493940890041
Speed Skating,1994,23.615384615384617,167.76223776223776,62.43356643356643,1.559498811596676
Speed Skating,1998,24.531645569620252,167.21153846153845,61.794871794871796,1.5537290119453995
Speed Skating,2002,25.441558441558442,168.01324503311258,62.10596026490066,1.5466839051645422
Speed Skating,2006,25.33888888888889,168.7722222222222,63.25,1.561039589388496
Speed Skating,2010,25.644444444444446,169.05,63.49444444444445,1.5619268924458132
Speed Skating,2014,26.011049723756905,169.55801104972375,63.08670520231214,1.5426114273846239
